1060060924	20220825	202208	2022	2022.6438	MDV	MALE	MDV																		1	090	090	09	2	-2.0	4	1	4	-4.12698412698412	3	Mcminnville, Oregon, United States	US	USOR	OR071	45.2101	-123.199	1163136	0								3	Mcminnville, Oregon, United States	US	USOR	OR071	45.2101	-123.199	1163136	20220825003000	https://newsregister.com/article?articleTitle=officer-shoots-and-kills-man-in-southwest-mcminnville--1661369811--43999--1home-news
1060060925	20220825	202208	2022	2022.6438	MED	WRITER						MED													0	020	020	02	1	3.0	10	1	10	1.57480314960629	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	0								4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20220825003000	https://www.somerset-kentucky.com/opinion/patience-is-a-virtuoso/article_0a4531ba-224f-11ed-a446-9f59b93bd2a2.html
1060060926	20220825	202208	2022	2022.6438	MED	WEBSITE						MED													1	030	030	03	1	4.0	10	1	10	3.61216730038023	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20220825003000	https://www.nbcdfw.com/news/business/money-report/what-you-need-to-know-about-bidens-student-loan-forgiveness-plan-who-is-eligible-how-it-works-when-to-apply/3056117/
1060060927	20220825	202208	2022	2022.6438	MED	MEDIA						MED													1	040	040	04	1	1.0	5	1	5	-2.24358974358975	0								0								0								20220825003000	https://calgary.ctvnews.ca/lethbridge-alta-mayor-shares-climate-change-denial-post-1.6041166
1060060928	20220825	202208	2022	2022.6438	MED	WEBSITE						MED													0	042	042	04	1	1.9	2	1	2	1.47783251231528	3	City Of Evanston, Illinois, United States	US	USIL	IL031	42.0462	-87.6942	2394709	0								3	City Of Evanston, Illinois, United States	US	USIL		42.0462	-87.6942	2394709	20220825003000	https://news.northwestern.edu/stories/2022/08/guaranteed-income-for-evanston-residents/
1060060929	20220825	202208	2022	2022.6438	MED	NEWSPAPER						MED													0	051	051	05	1	3.4	15	3	15	-8.47377518500514	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	0								2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20220825003000	https://mynorthwest.com/3607339/state-farm-subsidiary-to-pay-100m-for-false-katrina-claims/
1060060930	20220825	202208	2022	2022.6438	MED	MEDIA						MED													1	060	060	06	2	6.0	10	1	10	-6.37583892617449	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220825003000	https://fredericksburg.com/news/local/crime-and-courts/former-teacher-sentenced-to-two-years-for-exchanging-sexual-messages-with-teen/article_8b1ab3e2-da5b-5324-a735-56ef1e65c130.html
1060060931	20220825	202208	2022	2022.6438	MED	WEBSITE						MED													0	070	070	07	2	7.0	10	1	10	-1.6692546583851	1	Ukraine	UP	UP		49	32	UP	0								1	Ukraine	UP	UP		49	32	UP	20220825003000	https://www.mandiant.com/resources/blog/unc1151-linked-to-belarus-government
1060060932	20220825	202208	2022	2022.6438	MED	MEDIA						MED													1	084	084	08	2	7.0	10	1	10	-1.48809523809523	0								0								0								20220825003000	https://www.ign.com/articles/shazam-fury-of-the-gods-and-aquaman-and-the-lost-kingdom-both-delayed
1060060933	20220825	202208	2022	2022.6438	MED	WEBSITE						MED													1	090	090	09	2	-2.0	10	1	10	1.02803738317757	0								0								0								20220825003000	http://www.tonga-broadcasting.net/?p=19754
1060060934	20220825	202208	2022	2022.6438	MED	MEDIA						MED													1	120	120	12	3	-4.0	5	1	5	-0.72568940493468	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20220825003000	https://windsorstar.com:443/news/local-news/student-backlash-builds-over-western-university-mask-vaccine-mandate/wcm/fa4ebbd6-0833-478c-888d-4eeaa36057b5
1060060935	20220825	202208	2022	2022.6438	MED	SPOKESMAN						MED													0	141	141	14	3	-6.5	6	1	6	-8.75576036866364	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220825003000	https://www.connectradio.fm/abc-national/harvey-weinstein-granted-appeal-in-new-york-sex-crimes-conviction
1060060936	20220825	202208	2022	2022.6438	MED	SPOKESMAN						MED			GOV	GOVERNMENT						GOV			0	012	012	01	1	-0.4	8	1	8	-0.57603686635945	4	Fraser River, Newfoundland, Canada	CA	CA05	154724	56.65	-63.1333	-564951	4	Fraser River, Newfoundland, Canada	CA	CA05	154724	56.65	-63.1333	-564951	4	Fraser River, Newfoundland, Canada	CA	CA05	154724	56.65	-63.1333	-564951	20220825003000	https://panow.com/2022/08/24/concern-for-b-c-sockeye-salmon-as-fraser-river-return-estimates-drop-by-millions/
1060060937	20220825	202208	2022	2022.6438	MED	SPOKESMAN						MED			GOV	GOVERNMENT						GOV			0	012	012	01	1	-0.4	9	2	9	-0.722041874522273	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Steveston, British Columbia, Canada	CA	CA02	12552	49.1333	-123.183	-574170	4	Steveston, British Columbia, Canada	CA	CA02	12552	49.1333	-123.183	-574170	20220825003000	https://www.thereminder.ca/national-news/concern-for-bc-sockeye-salmon-as-fraser-river-return-estimates-drop-by-millions-5736662
1060060938	20220825	202208	2022	2022.6438	MED	SPOKESMAN						MED			GOV	GOVERNMENT						GOV			0	012	012	01	1	-0.4	2	1	2	-0.682261208577	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220825003000	https://www.thereminder.ca/national-news/concern-for-bc-sockeye-salmon-as-fraser-river-return-estimates-drop-by-millions-5736662
1060060939	20220825	202208	2022	2022.6438	MED	NEWSPAPER						MED			UKR	UKRAINIAN	UKR								0	010	010	01	1	0.0	8	1	8	0.80935251798561	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220825003000	https://www.newhavenindependent.org/article/ukrainian_independence_day
1060060940	20220825	202208	2022	2022.6438	MED	NEWSPAPER						MED			UKR	UKRAINIAN	UKR								0	040	040	04	1	1.0	1	1	1	0.80935251798561	1	Ukraine	UP	UP		49	32	UP	3	New Haven, Connecticut, United States	US	USCT		41.3082	-72.9282	209231	3	New Haven, Connecticut, United States	US	USCT		41.3082	-72.9282	209231	20220825003000	https://www.newhavenindependent.org/article/ukrainian_independence_day
1060060941	20220825	202208	2022	2022.6438	MED	NEWSPAPER						MED			UKR	UKRAINIAN	UKR								0	040	040	04	1	1.0	1	1	1	0.80935251798561	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	3	New Haven, Connecticut, United States	US	USCT		41.3082	-72.9282	209231	20220825003000	https://www.newhavenindependent.org/article/ukrainian_independence_day
1060060942	20220825	202208	2022	2022.6438	MED	NEWSPAPER						MED			UKR	UKRAINIAN	UKR								0	040	040	04	1	1.0	3	1	3	0.80935251798561	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220825003000	https://www.newhavenindependent.org/article/ukrainian_independence_day
1060060943	20220825	202208	2022	2022.6438	MED	MEDIA						MED			USA	UNITED STATES	USA								1	010	010	01	1	0.0	4	1	4	-1.30641330166271	3	San Lorenzo High School, California, United States	US	USCA	CA001	37.6877	-122.122	232435	3	San Lorenzo High School, California, United States	US	USCA		37.6877	-122.122	232435	3	San Lorenzo High School, California, United States	US	USCA		37.6877	-122.122	232435	20220825003000	https://madison.com/news/state-and-regional/article_2afafd8a-cddd-5e52-b303-190cbcf58cc5.html
1060060944	20220825	202208	2022	2022.6438	MED	SPOKESMAN						MED			USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	-4.46320868516285	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220825003000	https://www.usatoday.com/story/entertainment/celebrities/2022/08/24/harvey-weinstein-granted-appeal-new-york-sex-crimes-conviction/7890146001/
1060060945	20220825	202208	2022	2022.6438	MED	SPOKESMAN						MED			USA	UNITED STATES	USA								0	141	141	14	3	-6.5	4	1	4	-8.75576036866364	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220825003000	https://www.connectradio.fm/abc-national/harvey-weinstein-granted-appeal-in-new-york-sex-crimes-conviction
1060060946	20220825	202208	2022	2022.6438	MED	MEDIA						MED			USA	UNITED STATES	USA								0	172	172	17	4	-5.0	2	1	2	-0.95087163232964	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220825003000	https://www.jpost.com/diaspora/article-715536
1060060947	20220825	202208	2022	2022.6438	MED	MEDIA						MED			USAEDU	CALIFORNIA	USA					EDU			1	010	010	01	1	0.0	1	1	1	-1.30641330166271	3	San Lorenzo High School, California, United States	US	USCA	CA001	37.6877	-122.122	232435	2	California, United States	US	USCA		36.17	-119.746	CA	3	San Lorenzo High School, California, United States	US	USCA		37.6877	-122.122	232435	20220825003000	https://madison.com/news/state-and-regional/article_2afafd8a-cddd-5e52-b303-190cbcf58cc5.html
1060060948	20220825	202208	2022	2022.6438	MEX	MEXICO	MEX								EDU	STUDENT						EDU			1	036	036	03	1	4.0	4	1	4	-7.87172011661807	4	Ayotzinapa, Guerrero, Mexico	MX	MX12	19931	17.55	-98.75	-1651900	4	Ayotzinapa, Guerrero, Mexico	MX	MX12	19931	17.55	-98.75	-1651900	4	Ayotzinapa, Guerrero, Mexico	MX	MX12	19931	17.55	-98.75	-1651900	20220825003000	https://www.dw.com/en/mexico-ex-attorney-general-to-stand-trial-over-missing-students/a-62918903
1060060949	20220825	202208	2022	2022.6438	MEX	MEXICO	MEX								EDU	STUDENT						EDU			1	173	173	17	4	-5.0	10	1	10	-7.87172011661807	4	Iguala, Guerrero, Mexico	MX	MX12	19978	17.85	-100.367	-1671332	4	Iguala, Guerrero, Mexico	MX	MX12	19978	17.85	-100.367	-1671332	4	Iguala, Guerrero, Mexico	MX	MX12	19978	17.85	-100.367	-1671332	20220825003000	https://www.dw.com/en/mexico-ex-attorney-general-to-stand-trial-over-missing-students/a-62918903
1060060950	20220825	202208	2022	2022.6438	MEXELI	MEXICO	MEX					ELI			EDU	STUDENT						EDU			1	036	036	03	1	4.0	6	1	6	-7.87172011661807	4	Ayotzinapa, Guerrero, Mexico	MX	MX12	19931	17.55	-98.75	-1651900	4	Ayotzinapa, Guerrero, Mexico	MX	MX12	19931	17.55	-98.75	-1651900	4	Ayotzinapa, Guerrero, Mexico	MX	MX12	19931	17.55	-98.75	-1651900	20220825003000	https://www.dw.com/en/mexico-ex-attorney-general-to-stand-trial-over-missing-students/a-62918903
1060060951	20220825	202208	2022	2022.6438	MEXGOVJUD	ALEJANDRO GERTZ MANERO	MEX					GOV	JUD		MEX	MEXICO	MEX								0	112	112	11	3	-2.0	4	1	4	-7.87172011661807	4	Iguala, Guerrero, Mexico	MX	MX12	19978	17.85	-100.367	-1671332	4	Iguala, Guerrero, Mexico	MX	MX12	19978	17.85	-100.367	-1671332	4	Iguala, Guerrero, Mexico	MX	MX12	19978	17.85	-100.367	-1671332	20220825003000	https://www.dw.com/en/mexico-ex-attorney-general-to-stand-trial-over-missing-students/a-62918903
1060060952	20220825	202208	2022	2022.6438	MIL	MILITARY						MIL													1	014	014	01	1	0.0	10	1	10	-5.67375886524822	1	Syria	SY	SY		35	38	SY	0								1	Syria	SY	SY		35	38	SY	20220825003000	https://www.wdrb.com/news/national/us-airstrikes-target-iran-backed-militia-in-eastern-syria/article_6784b1fc-ade4-5ee3-8561-06ee8f7a8e55.html
1060060953	20220825	202208	2022	2022.6438	MIL	MILITARY						MIL													1	017	017	01	1	0.0	10	1	10	1.58730158730158	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220825003000	https://kdhnews.com/military/dozens-attend-burial-of-marine-corps-vet-who-had-no-family-present/article_241a21c6-23e5-11ed-a5c6-4f87b74f0386.html
1060060954	20220825	202208	2022	2022.6438	MIL	NAVY						MIL													1	086	086	08	2	9.0	2	1	2	0.91603053435115	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20220825003000	https://kdhnews.com/fort_hood_herald/killeen-native-supports-u-s-navy-s-take-charge-and-move-out-mission/article_da5c70ec-2336-11ed-8cb5-73c7c2944cc4.html
1060060955	20220825	202208	2022	2022.6438	MIL	ARMED FORCES						MIL													0	090	090	09	2	-2.0	10	1	10	-6.3953488372093	1	India	IN	IN		20	77	IN	0								1	India	IN	IN		20	77	IN	20220825003000	https://www.tribuneindia.com/news/editorials/missile-probe-424969
1060060956	20220825	202208	2022	2022.6438	MIL	COMMANDER						MIL													1	100	100	10	3	-5.0	10	1	10	0.91603053435115	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20220825003000	https://kdhnews.com/fort_hood_herald/killeen-native-supports-u-s-navy-s-take-charge-and-move-out-mission/article_da5c70ec-2336-11ed-8cb5-73c7c2944cc4.html
1060060957	20220825	202208	2022	2022.6438	MIL	ARMY						MIL													1	110	110	11	3	-2.0	10	1	10	-7.36842105263158	1	Ukraine	UP	UP		49	32	UP	0								1	Ukraine	UP	UP		49	32	UP	20220825003000	https://thedailyblog.co.nz/2022/08/25/soooooooooo-are-we-at-war-with-russia/
1060060958	20220825	202208	2022	2022.6438	MIL	BATTALION						MIL			BUS	COMPANY						BUS			1	020	020	02	1	3.0	5	1	5	4.69208211143695	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220825003000	https://kdhnews.com/fort_hood_herald/america-s-first-team-reactivates-the-15th-finance-battalion/article_87575956-2337-11ed-98bd-af14082ebb2d.html
1060060959	20220825	202208	2022	2022.6438	MIL	MILITARY						MIL			CANMIL	ONTARIO	CAN					MIL			1	043	043	04	1	2.8	10	1	10	1.80505415162455	4	Meaford, Ontario, Canada	CA	CA08	12652	44.6	-80.5833	-569075	4	Meaford, Ontario, Canada	CA	CA08	12652	44.6	-80.5833	-569075	4	Meaford, Ontario, Canada	CA	CA08	12652	44.6	-80.5833	-569075	20220825003000	https://barrie.ctvnews.ca/canadian-soldiers-hold-live-fire-military-exercise-in-meaford-1.6041006
1060060960	20220825	202208	2022	2022.6438	MIL	MILITARY						MIL			CVL	CIVILIAN						CVL			0	190	190	19	4	-10.0	2	1	2	-5.60747663551401	4	Kharkiv, Kharkivs'ka Oblast', Ukraine	UP	UP07	25036	49.9808	36.2527	-1041320	4	Kharkiv, Kharkivs'ka Oblast', Ukraine	UP	UP07	25036	49.9808	36.2527	-1041320	4	Bakhmut, Nizhegorodskaya Oblast', Russia	RS	RS51	25080	56.043	44.7525	9257971	20220825003000	http://www.msn.com/en-us/news/world/russia-strikes-ukraine-with-deadly-independence-day-attacks-zelensky/ar-AA113Wd4
1060060961	20220825	202208	2022	2022.6438	MIL	ARMY						MIL			LEG	STATE DUMA						LEG			1	015	015	01	1	0.0	1	1	1	-7.37833594976452	4	Dugina, Kurskaya Oblast', Russia	RS	RS41	25068	51.5604	34.4917	-2904278	4	Crimean Peninsula, Krym, Avtonomna Respublika, Ukraine	UP	UP11	28553	45	34	-1043950	4	Dugina, Kurskaya Oblast', Russia	RS	RS41	25068	51.5604	34.4917	-2904278	20220825003000	http://www.msn.com/en-us/news/world/an-anti-putin-army-of-russians-may-be-waging-war-against-the-putin-regime/ar-AA113f8L
1060060962	20220825	202208	2022	2022.6438	MIL	ARMY						MIL			LEG	STATE DUMA						LEG			1	015	015	01	1	0.0	2	1	2	-7.37833594976452	4	Dugina, Kurskaya Oblast', Russia	RS	RS41	25068	51.5604	34.4917	-2904278	4	Bolshiye Vyazemy, Moskovskaya Oblast', Russia	RS	RS47	25075	55.6218	36.9785	-2890004	4	Dugina, Kurskaya Oblast', Russia	RS	RS41	25068	51.5604	34.4917	-2904278	20220825003000	http://www.msn.com/en-us/news/world/an-anti-putin-army-of-russians-may-be-waging-war-against-the-putin-regime/ar-AA113f8L
1060060963	20220825	202208	2022	2022.6438	MIL	ARMY						MIL			RUS	RUSSIA	RUS								1	015	015	01	1	0.0	3	1	3	-7.37833594976452	4	Dugina, Kurskaya Oblast', Russia	RS	RS41	25068	51.5604	34.4917	-2904278	4	Dugina, Kurskaya Oblast', Russia	RS	RS41	25068	51.5604	34.4917	-2904278	4	Dugina, Kurskaya Oblast', Russia	RS	RS41	25068	51.5604	34.4917	-2904278	20220825003000	http://www.msn.com/en-us/news/world/an-anti-putin-army-of-russians-may-be-waging-war-against-the-putin-regime/ar-AA113f8L
1060060964	20220825	202208	2022	2022.6438	MIL	NAVY						MIL			USA	UNITED STATES	USA								1	086	086	08	2	9.0	8	1	8	0.91603053435115	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220825003000	https://kdhnews.com/fort_hood_herald/killeen-native-supports-u-s-navy-s-take-charge-and-move-out-mission/article_da5c70ec-2336-11ed-8cb5-73c7c2944cc4.html
1060060965	20220825	202208	2022	2022.6438	MMR	MYANMAR	MMR																		1	010	010	01	1	0.0	8	1	6	-2.7681660899654	4	Kawkareik, Kayin State, Myanmar	BM	BM05	41808	16.55	98.2333	-419377	0								4	Kawkareik, Kayin State, Myanmar	BM	BM05	41808	16.55	98.2333	-419377	20220825003000	https://karennews.org/2021/08/covid-and-political-coup-mayhem-disrupt-childhood-immunization-programs-in-karen-state/
1060060966	20220825	202208	2022	2022.6438	MMR	MYANMAR	MMR																		1	012	012	01	1	-0.4	8	1	8	-2.7681660899654	5	Kawthoolei, Kayin State, Myanmar	BM	BM05	27109	17.5	97.75	-419040	0								5	Kawthoolei, Kayin State, Myanmar	BM	BM05	27109	17.5	97.75	-419040	20220825003000	https://karennews.org/2021/08/covid-and-political-coup-mayhem-disrupt-childhood-immunization-programs-in-karen-state/
1060060967	20220825	202208	2022	2022.6438	MMR	MYANMAR	MMR								BGD	BANGLADESHI	BGD								1	040	040	04	1	1.0	6	1	6	-6.02409638554217	4	Bhasan Char, Bangladesh (general), Bangladesh	BG	BG00	5792	23.4333	90.55	-2713709	4	Bhasan Char, Bangladesh (general), Bangladesh	BG	BG00	5792	23.4333	90.55	-2713709	4	Bhasan Char, Bangladesh (general), Bangladesh	BG	BG00	5792	23.4333	90.55	-2713709	20220825003000	https://www.arabnews.com/node/2149706/world
1060060968	20220825	202208	2022	2022.6438	MNCUSA	BLACKROCK	USA					MNC			USA	TEXAS	USA								1	163	163	16	4	-8.0	4	1	4	-1.73160173160173	3	Blackrock, Texas, United States	US	USTX	TX299	30.7632	-98.4575	1352351	2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	Blackrock, Texas, United States	US	USTX	TX299	30.7632	-98.4575	1352351	20220825003000	https://www.foxbusiness.com/energy/texas-names-companies-boycotters-state-energy-industry
1060060969	20220825	202208	2022	2022.6438	MNCUSAMED	GOOGLE	USA					MNC	MED												0	010	010	01	1	0.0	7	1	7	-4.34782608695653	1	Ukraine	UP	UP		49	32	UP	0								1	Ukraine	UP	UP		49	32	UP	20220825003000	https://www.news8000.com/i/pre-bunking-shows-promise-in-fight-against-misinformation/
1060060970	20220825	202208	2022	2022.6438	MOS	MUSLIM				MOS															0	173	173	17	4	-5.0	10	1	10	-6.26702997275203	4	Panchmahals, Gujarat, India	IN	IN09	70125	23	74	-2107013	0								4	Panchmahals, Gujarat, India	IN	IN09	70125	23	74	-2107013	20220825003000	https://www.dawn.com/news/1706494
1060060971	20220825	202208	2022	2022.6438	MOS	ISLAMIC				MOS					AFG	AFGHANISTAN	AFG								0	030	030	03	1	4.0	2	1	2	-3.35429769392033	4	Bajaur, North-West Frontier, Pakistan	PK	PK03	40352	34.8333	71.9167	-2755559	4	Maulvi, Balochistan, Pakistan	PK	PK02	40296	28.484	67.6694	10558449	4	Bajaur, North-West Frontier, Pakistan	PK	PK03	40352	34.8333	71.9167	-2755559	20220825003000	https://www.devdiscourse.com/article/international/2154712-ttp-commanders-on-hiatus-after-killing-of-top-commanders-of-terror-outfit
1060060972	20220825	202208	2022	2022.6438	MOS	ISLAMIC				MOS					AFG	AFGHANISTAN	AFG								0	030	030	03	1	4.0	8	1	8	-3.35429769392033	4	Dawlat, Ghowr, Afghanistan	AF	AF09	99968	33.897	65.4013	-3373577	4	Dawlat, Ghowr, Afghanistan	AF	AF09	99968	33.897	65.4013	-3373577	4	Dawlat, Ghowr, Afghanistan	AF	AF09	99968	33.897	65.4013	-3373577	20220825003000	https://www.devdiscourse.com/article/international/2154712-ttp-commanders-on-hiatus-after-killing-of-top-commanders-of-terror-outfit
