1060109031	20220825	202208	2022	2022.6438	HLH	HOSPITAL						HLH			VNM	HANOI	VNM								0	060	060	06	2	6.0	6	1	6	-0.76238881829733	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	20220825083000	http://dtinews.vn/en/news/017002/80437/poor-van-kieu-family-need-financial-help-to-save-son.html
1060109032	20220825	202208	2022	2022.6438	HRI	RIGHTS GROUP						HRI			BGD	BANGLADESH	BGD								1	043	043	04	1	2.8	2	1	2	-3.08641975308642	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20220825083000	https://bdnews24.com/bangladesh/c8vkoflsp7
1060109033	20220825	202208	2022	2022.6438	IGOBUSIMF	INTERNATIONAL MONETARY FUND		IMF				IGO	BUS		LKA	COLOMBO	LKA								1	030	030	03	1	4.0	10	1	10	1.86335403726708	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20220825083000	https://menafn.com/1104753426/IMF-Begins-Talks-In-Sri-Lanka-In-Attempt-To-Reach-Deal
1060109034	20220825	202208	2022	2022.6438	IGOBUSIMF	INTERNATIONAL MONETARY FUND		IMF				IGO	BUS		LKA	COLOMBO	LKA								1	046	046	04	1	7.0	10	1	10	1.86335403726708	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20220825083000	https://menafn.com/1104753426/IMF-Begins-Talks-In-Sri-Lanka-In-Attempt-To-Reach-Deal
1060109035	20220825	202208	2022	2022.6438	IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			EST	ESTONIA	EST								0	043	043	04	1	2.8	10	1	10	-5.02450980392157	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Estonia	EN	EN		59	26	EN	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825083000	https://www.bnnbloomberg.ca/ukraine-latest-russia-slammed-for-deadly-railway-station-attack-1.1810211
1060109036	20220825	202208	2022	2022.6438	IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			RUS	RUSSIA	RUS								1	111	111	11	3	-2.0	1	1	1	-5.02450980392157	4	Dnipro, Ukraine (general), Ukraine	UP	UP00	28557	46.4975	32.3086	-2902197	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Dnipro, Ukraine (general), Ukraine	UP	UP00	28557	46.4975	32.3086	-2902197	20220825083000	https://www.bnnbloomberg.ca/ukraine-latest-russia-slammed-for-deadly-railway-station-attack-1.1810211
1060109037	20220825	202208	2022	2022.6438	IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			RUS	RUSSIA	RUS								1	111	111	11	3	-2.0	9	1	9	-5.02450980392157	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220825083000	https://www.bnnbloomberg.ca/ukraine-latest-russia-slammed-for-deadly-railway-station-attack-1.1810211
1060109038	20220825	202208	2022	2022.6438	IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			RUSMIL	RUSSIA	RUS					MIL			1	111	111	11	3	-2.0	10	1	10	-5.77777777777778	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20220825083000	https://www.ukrinform.net/rubric-ato/3557726-russians-amassing-military-equipment-just-60-m-from-znpp-reactor-british-intelligence.html
1060109039	20220825	202208	2022	2022.6438	IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			UKR	UKRAINE	UKR								1	071	071	07	2	7.4	5	1	5	0.72727272727273	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20220825083000	https://www.albawaba.com/news/fuelling-war-eu-send-79-billion-assistance-ukraine-1488679
1060109040	20220825	202208	2022	2022.6438	IGOSEAASN	ASEAN	SEA	ASN				IGO													1	010	010	01	1	0.0	10	1	10	0.765306122448983	4	Ha Tinh, Tinh Ha Tinh, Vietnam, Republic Of	VM	VM52	74078	18.3333	105.9	-3715076	0								4	Ha Tinh, Tinh Ha Tinh, Vietnam, Republic Of	VM	VM52	74078	18.3333	105.9	-3715076	20220825083000	https://www.thestar.com.my/aseanplus/aseanplus-news/2022/08/25/asean-railway-conference-outlines-transnational-rail-link-plan
1060109041	20220825	202208	2022	2022.6438	IGOUNO	THE UN		UNO				IGO			AFR	AFRICA	AFR								1	043	043	04	1	2.8	5	1	5	-7.93478260869569	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20220825083000	https://menafn.com/1104753447/Women-Refugees-Fleeing-Violence-Seek-Safety-In-South-Africa-But-They-Dont-Find-It
1060109042	20220825	202208	2022	2022.6438	IGOUNO	UNITED NATIONS		UNO				IGO			IGOUNOIAE	INTERNATIONAL ATOMIC ENERGY AGENCY		UNO				IGO			0	051	051	05	1	3.4	5	1	5	-1.0126582278481	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20220825083000	http://english.chinamil.com.cn/view/2022-08/24/content_10180158.htm?yikikata=df5f3a84-130de9618b680df8e1d565040d546744
1060109043	20220825	202208	2022	2022.6438	IGOUNO	THE UN		UNO				IGO			REF	REFUGEE						REF			1	043	043	04	1	2.8	5	1	5	-7.93478260869569	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20220825083000	https://menafn.com/1104753447/Women-Refugees-Fleeing-Violence-Seek-Safety-In-South-Africa-But-They-Dont-Find-It
1060109044	20220825	202208	2022	2022.6438	IGOUNO	UNITED NATIONS		UNO				IGO			RUS	RUSSIA	RUS								0	051	051	05	1	3.4	2	1	2	-1.0126582278481	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20220825083000	http://english.chinamil.com.cn/view/2022-08/24/content_10180158.htm?yikikata=df5f3a84-130de9618b680df8e1d565040d546744
1060109045	20220825	202208	2022	2022.6438	IGOUNO	UNITED NATIONS		UNO				IGO			RUS	RUSSIA	RUS								0	051	051	05	1	3.4	8	1	8	-1.0126582278481	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	1	Russia	RS	RS		60	100	RS	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20220825083000	http://english.chinamil.com.cn/view/2022-08/24/content_10180158.htm?yikikata=df5f3a84-130de9618b680df8e1d565040d546744
1060109046	20220825	202208	2022	2022.6438	IGOUNO	UNITED NATIONS		UNO				IGO			UKR	UKRAINE	UKR								0	051	051	05	1	3.4	10	1	10	-1.0126582278481	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20220825083000	http://english.chinamil.com.cn/view/2022-08/24/content_10180158.htm?yikikata=df5f3a84-130de9618b680df8e1d565040d546744
1060109047	20220825	202208	2022	2022.6438	IGOUNODEV	UNDP		UNO				IGO	DEV		IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			0	071	071	07	2	7.4	10	1	10	2.73224043715847	5	Sandaun, Sandaun, Papua New Guinea	PP	PP18	18585	-3.5	142	-2199497	5	East Sepik, East Sepik, Papua New Guinea	PP	PP11	18585	-4	143.75	-2187876	5	East Sepik, East Sepik, Papua New Guinea	PP	PP11	18585	-4	143.75	-2187876	20220825083000	https://pacific.scoop.co.nz/2022/08/youth-day-message-for-1700-plus-youths-to-become-innovative-and-take-part-in-agribusiness/
1060109048	20220825	202208	2022	2022.6438	IGOUNOIAE	IAEA		UNO				IGO			IRN	IRAN	IRN								0	130	130	13	3	-4.4	10	1	10	-2.28855721393035	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220825083000	https://www.jpost.com/international/article-715561
1060109049	20220825	202208	2022	2022.6438	IGOUNOIAEGOV	IAEA		UNO				IGO	GOV												0	020	020	02	1	3.0	10	1	10	-1.0126582278481	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	0								4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20220825083000	http://english.chinamil.com.cn/view/2022-08/24/content_10180158.htm?yikikata=df5f3a84-130de9618b680df8e1d565040d546744
1060109050	20220825	202208	2022	2022.6438	IGOUNOIAEGOV	IAEA		UNO				IGO	GOV												0	036	036	03	1	4.0	10	1	10	-1.0126582278481	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	0								4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20220825083000	http://english.chinamil.com.cn/view/2022-08/24/content_10180158.htm?yikikata=df5f3a84-130de9618b680df8e1d565040d546744
1060109051	20220825	202208	2022	2022.6438	IGOUNOREFHCR	UNHCR		UNO				IGO	REF		REF	REFUGEE						REF			1	110	110	11	3	-2.0	4	1	4	-5.98705501618123	1	Sri Lanka	CE	CE		7	81	CE	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220825083000	http://twocircles.net/2022aug25/446704.html
1060109052	20220825	202208	2022	2022.6438	IGOUNOREFHCR	UNHCR		UNO				IGO	REF		REF	REFUGEE						REF			1	110	110	11	3	-2.0	1	1	1	-5.98705501618123	1	Sri Lanka	CE	CE		7	81	CE	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	1	Sri Lanka	CE	CE		7	81	CE	20220825083000	http://twocircles.net/2022aug25/446704.html
1060109053	20220825	202208	2022	2022.6438	IMGMOSALQ	ZAWAHIRI		ALQ		MOS		IMG			AFG	KABUL	AFG								0	085	085	08	2	7.0	1	1	1	-5.59440559440559	4	Abbottabad, North-West Frontier, Pakistan	PK	PK03	40337	34.1469	73.2145	-2754270	4	Abbottabad, North-West Frontier, Pakistan	PK	PK03	40337	34.1469	73.2145	-2754270	4	Abbottabad, North-West Frontier, Pakistan	PK	PK03	40337	34.1469	73.2145	-2754270	20220825083000	https://www.counterpunch.org/2022/08/25/the-many-lives-of-ayman-al-zawahiri/
1060109054	20220825	202208	2022	2022.6438	IMGMOSALQ	ZAWAHIRI		ALQ		MOS		IMG			AFG	KABUL	AFG								0	085	085	08	2	7.0	4	1	4	-5.59440559440559	4	Abbottabad, North-West Frontier, Pakistan	PK	PK03	40337	34.1469	73.2145	-2754270	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20220825083000	https://www.counterpunch.org/2022/08/25/the-many-lives-of-ayman-al-zawahiri/
1060109055	20220825	202208	2022	2022.6438	IMGMOSALQ	ZAWAHIRI		ALQ		MOS		IMG			AFG	KABUL	AFG								0	085	085	08	2	7.0	5	1	5	-5.59440559440559	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20220825083000	https://www.counterpunch.org/2022/08/25/the-many-lives-of-ayman-al-zawahiri/
1060109056	20220825	202208	2022	2022.6438	IND	DELHI	IND																		1	110	110	11	3	-2.0	1	1	1	-1.91204588910134	4	Mahatma, Rajasthan, India	IN	IN24	17843	28.6293	75.071	10446865	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220825083000	https://www.indiatoday.in/india/story/arvind-kejriwal-meeting-aap-mlas-poaching-charges-against-bjp-manish-sisodia-1992312-2022-08-25
1060109057	20220825	202208	2022	2022.6438	IND	MUMBAI	IND								BUS	BUSINESS						BUS			1	014	014	01	1	0.0	6	1	6	4.0518638573744	4	Hindustan, India (general), India	IN	IN00	17857	28	76	-3414754	4	Hindustan, India (general), India	IN	IN00	17857	28	76	-3414754	4	Hindustan, India (general), India	IN	IN00	17857	28	76	-3414754	20220825083000	https://www.adgully.com/vuca-2-0-not-a-new-normal-but-a-no-normal-world-121829.html
1060109058	20220825	202208	2022	2022.6438	IND	RAJASTHAN	IND								BUS	BANK						BUS			1	046	046	04	1	7.0	5	1	5	5.1792828685259	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20220825083000	https://www.adgully.com/deepak-kumar-lalla-takes-over-as-md-and-ceo-at-sbicap-securities-121827.html
1060109059	20220825	202208	2022	2022.6438	IND	DELHI	IND								GOV	CHIEF MINISTER						GOV			1	042	042	04	1	1.9	1	1	1	-1.91204588910134	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220825083000	https://www.indiatoday.in/india/story/arvind-kejriwal-meeting-aap-mlas-poaching-charges-against-bjp-manish-sisodia-1992312-2022-08-25
1060109060	20220825	202208	2022	2022.6438	IND	DELHI	IND								GOV	CHIEF MINISTER						GOV			1	042	042	04	1	1.9	1	1	1	-1.91204588910134	4	Mahatma, Rajasthan, India	IN	IN24	17843	28.6293	75.071	10446865	4	Mahatma, Rajasthan, India	IN	IN24	17843	28.6293	75.071	10446865	4	Mahatma, Rajasthan, India	IN	IN24	17843	28.6293	75.071	10446865	20220825083000	https://www.indiatoday.in/india/story/arvind-kejriwal-meeting-aap-mlas-poaching-charges-against-bjp-manish-sisodia-1992312-2022-08-25
1060109061	20220825	202208	2022	2022.6438	IND	DELHI	IND								GOV	CHIEF MINISTER						GOV			1	110	110	11	3	-2.0	2	1	2	-1.91204588910134	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220825083000	https://www.indiatoday.in/india/story/arvind-kejriwal-meeting-aap-mlas-poaching-charges-against-bjp-manish-sisodia-1992312-2022-08-25
1060109062	20220825	202208	2022	2022.6438	IND	TAMIL NADU	IND								LKA	SRI LANKAN	LKA								0	020	020	02	1	3.0	10	1	10	-3.6697247706422	1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	20220825083000	https://www.thehindu.com/news/national/tamil-nadu/secure-release-of-arrested-fishermen-ops-urges-centre/article65809155.ece
1060109063	20220825	202208	2022	2022.6438	IND	TAMIL NADU	IND								LKA	SRI LANKAN	LKA								0	084	084	08	2	7.0	10	1	10	-3.6697247706422	1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	20220825083000	https://www.thehindu.com/news/national/tamil-nadu/secure-release-of-arrested-fishermen-ops-urges-centre/article65809155.ece
1060109064	20220825	202208	2022	2022.6438	INDGOVHLH	GHULAM NABI AZAD	IND					GOV	HLH		INDGOVBUS	ANAND SHARMA	IND					GOV	BUS		1	0831	083	08	2	5.0	6	1	6	0.7125890736342	4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	20220825083000	https://www.indiatoday.in/india/story/who-is-jaiveer-shergill-resigned-congress-national-spokesperson-1992257-2022-08-25
1060109065	20220825	202208	2022	2022.6438	INDGOVHLH	GHULAM NABI AZAD	IND					GOV	HLH		INDGOVBUS	ANAND SHARMA	IND					GOV	BUS		1	0831	083	08	2	5.0	4	1	4	0.7125890736342	4	Jalandhar, Punjab, India	IN	IN23	17829	31.3256	75.5792	-2098769	4	Jalandhar, Punjab, India	IN	IN23	17829	31.3256	75.5792	-2098769	4	Jalandhar, Punjab, India	IN	IN23	17829	31.3256	75.5792	-2098769	20220825083000	https://www.indiatoday.in/india/story/who-is-jaiveer-shergill-resigned-congress-national-spokesperson-1992257-2022-08-25
1060109066	20220825	202208	2022	2022.6438	IRL	IRELAND	IRL																		1	042	042	04	1	1.9	2	1	2	5.56962025316455	4	Donegal, Donegal, Ireland	EI	EI06	18287	54.65	-8.11667	-1502376	0								4	Donegal, Donegal, Ireland	EI	EI06	18287	54.65	-8.11667	-1502376	20220825083000	https://www.her.ie/celeb/vicky-phelan-bucket-list-moment-family-road-trip-562800
1060109067	20220825	202208	2022	2022.6438	IRL	IRELAND	IRL																		1	042	042	04	1	1.9	10	1	10	5.56962025316455	4	Dunfanaghy, Donegal, Ireland	EI	EI06	18287	55.1833	-7.96667	-1502598	0								4	Dunfanaghy, Donegal, Ireland	EI	EI06	18287	55.1833	-7.96667	-1502598	20220825083000	https://www.her.ie/celeb/vicky-phelan-bucket-list-moment-family-road-trip-562800
1060109068	20220825	202208	2022	2022.6438	IRL	IRELAND	IRL																		1	042	042	04	1	1.9	8	1	8	5.56962025316455	4	Mullaghmore Head, Sligo, Ireland	EI	EI25	18304	54.45	-8.46667	153473	0								4	Carlingford, Louth, Ireland	EI	EI19	18297	54.04	-6.18833	-1501352	20220825083000	https://www.her.ie/celeb/vicky-phelan-bucket-list-moment-family-road-trip-562800
1060109069	20220825	202208	2022	2022.6438	IRL	IRELAND	IRL								GBR	UNITED KINGDOM	GBR								1	040	040	04	1	1.0	2	1	2	-1.61662817551963	1	Ireland	EI	EI		53	-8	EI	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220825083000	https://www.thejournal.ie/ireland-dependent-uk-gas-supply-2026-5848908-Aug2022/
1060109070	20220825	202208	2022	2022.6438	IRL	IRELAND	IRL								GBR	UNITED KINGDOM	GBR								1	100	100	10	3	-5.0	2	1	2	-1.61662817551963	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20220825083000	https://www.thejournal.ie/ireland-dependent-uk-gas-supply-2026-5848908-Aug2022/
1060109071	20220825	202208	2022	2022.6438	IRN	IRAN	IRN																		0	085	085	08	2	7.0	10	1	10	-2.28855721393035	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220825083000	https://www.jpost.com/international/article-715561
1060109072	20220825	202208	2022	2022.6438	IRN	IRAN	IRN								FRA	FRENCH	FRA								0	040	040	04	1	1.0	2	1	2	-2.28855721393035	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220825083000	https://www.jpost.com/international/article-715561
1060109073	20220825	202208	2022	2022.6438	IRN	IRAN	IRN								FRA	FRENCH	FRA								0	040	040	04	1	1.0	2	1	2	-2.28855721393035	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20220825083000	https://www.jpost.com/international/article-715561
1060109074	20220825	202208	2022	2022.6438	IRN	IRAN	IRN								GOV	PRESIDENT						GOV			1	036	036	03	1	4.0	4	1	4	-2.28855721393035	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220825083000	https://www.jpost.com/international/article-715561
1060109075	20220825	202208	2022	2022.6438	IRN	IRAN	IRN								ISR	ISRAELI	ISR								0	046	046	04	1	7.0	2	1	2	-2.28855721393035	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	France	FR	FR		46	2	FR	4	Coburg, Bayern, Germany	GM	GM02	16563	50.25	10.9667	-1756680	20220825083000	https://www.jpost.com/international/article-715561
1060109076	20220825	202208	2022	2022.6438	IRN	IRAN	IRN								ISR	ISRAELI	ISR								0	046	046	04	1	7.0	6	1	6	-2.28855721393035	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220825083000	https://www.jpost.com/international/article-715561
1060109077	20220825	202208	2022	2022.6438	IRN	IRAN	IRN								ISR	ISRAEL	ISR								0	046	046	04	1	7.0	2	1	2	-2.28855721393035	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	United Kingdom	UK	UK		54	-4	UK	1	Israel	IS	IS		31.5	34.75	IS	20220825083000	https://www.jpost.com/international/article-715561
1060109078	20220825	202208	2022	2022.6438	IRN	IRAN	IRN								MED	JOURNALIST						MED			0	010	010	01	1	0.0	3	1	3	-1.21951219512195	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20220825083000	https://www.i24news.tv/en/news/israel/diplomacy/1661404298-iran-deal-lapid-expected-to-talk-with-biden-in-the-coming-days
1060109079	20220825	202208	2022	2022.6438	IRN	IRAN	IRN								MOS	ISLAMIC				MOS					1	120	120	12	3	-4.0	8	1	8	-2.28855721393035	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220825083000	https://www.jpost.com/international/article-715561
1060109080	20220825	202208	2022	2022.6438	IRN	IRAN	IRN								MOS	ISLAMIC				MOS					1	120	120	12	3	-4.0	2	1	2	-2.28855721393035	1	Israel	IS	IS		31.5	34.75	IS	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220825083000	https://www.jpost.com/international/article-715561
1060109081	20220825	202208	2022	2022.6438	IRN	IRANIAN	IRN								SAU	SAUDI	SAU								1	030	030	03	1	4.0	2	1	2	-0.42735042735043	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20220825083000	https://www.i24news.tv/en/news/middle-east/1661405624-saudi-iran-talks-to-resume-when-iraq-stable-says-iranian-envoy
1060109082	20220825	202208	2022	2022.6438	IRN	IRANIAN	IRN								SAU	SAUDI	SAU								1	030	030	03	1	4.0	2	1	2	-0.42735042735043	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20220825083000	https://www.i24news.tv/en/news/middle-east/1661405624-saudi-iran-talks-to-resume-when-iraq-stable-says-iranian-envoy
